lon,lat,tas_mean,tas_trend_per_decade,tas_trend_p,huss_mean,huss_trend_per_decade,huss_trend_p,rsds_mean,rsds_trend_per_decade,rsds_trend_p,sfcwind_mean,sfcwind_trend_per_decade,sfcwind_trend_p,ps_mean,ps_trend_per_decade,ps_trend_p
118.75,34.25,14.980318,0.04985641710685961,0.9127486142038761,9.284047,0.07146829547304095,0.7475527990329174,168.45154,-1.6513662627249053,0.7440128372839369,2.8788579,0.0754269975604433,0.020830044040675278,1013.5246,-0.24145507812499997,0.4872485754984259
118.75,34.75,14.4150505,-0.005984046242453835,0.9897368634046223,8.987254,0.03863167040275805,0.8693633380646179,170.52278,-0.7483446525804925,0.8706251367870195,2.837891,0.05690027005744703,0.19417491773329318,1010.0046,-0.21760327888257577,0.5336130459750362
118.75,35.25,13.707955,-0.02688841386274858,0.951889227542478,8.730945,0.04225806033972538,0.8453933767265525,171.65358,-0.03708810517282197,0.9933639179732842,2.7704406,0.044307679841012665,0.3798544888566517,1001.74963,-0.19770581794507577,0.5532112294729276
118.75,35.75,13.000672,-0.020130388664476796,0.9637094247981219,8.281614,0.04400617426091975,0.8362530709355743,173.31291,1.8072204589843752,0.6499919369766423,2.8454459,0.061947562477805404,0.4286080666978963,995.00555,-0.18664920691287878,0.5697588423253598
118.75,36.75,13.663694,0.15338441097375116,0.7591918041997008,8.00385,0.022545901211825287,0.9243703817006286,175.4513,4.491215561375474,0.2518865270764526,2.9569287,0.11985920414780125,0.20817378144709678,1006.85956,-0.19311893347537878,0.538199564082671
118.75,37.25,13.769443,0.29009212147105823,0.6110329550889239,8.155187,0.05537946296460701,0.8213923163138146,177.28186,5.213902328953598,0.20513143367282546,3.4072473,0.1448521614074707,0.19140676219541836,1014.21606,-0.1916799834280303,0.5484462459522843
118.75,37.75,13.264168,0.445443124482126,0.5233819145382859,7.933984,0.05334787657766632,0.8560000944371781,180.55692,6.094153201941288,0.11064429116550206,3.7714288,0.17968663302334875,0.14544599801706382,1013.81396,-0.21019028172348486,0.5013050471742588
118.75,39.25,11.925439,0.6336800546357125,0.37028250648459876,7.466134,0.0048788244074041195,0.9870494649961561,178.3764,5.630122329249527,0.10954178933110469,3.6144376,0.16097063006776755,0.12396635621844686,1012.99786,-0.2670343572443182,0.3833489494983205
118.75,39.75,11.390538,0.6634611649946733,0.28396534959312447,6.998503,-0.0071346976540305395,0.977729660148132,175.42523,6.718771269827179,0.05328755891442274,2.6965845,0.11555905775590375,0.14597067190621874,1009.58167,-0.2753240411931818,0.36218660367199657
118.75,40.25,10.507555,0.599955703272964,0.2666250556565864,6.7086277,-0.0710103873050574,0.7620338599420919,173.96,7.90371796579072,0.022078465151214848,2.2849545,0.09644334966486151,0.22528040377929426,981.4803,-0.27625621448863635,0.3167122070134511
119.25,25.25,21.378143,-0.03647081779711174,0.9261481936085958,13.828689,0.09766243443344579,0.5539449174844324,162.72096,1.059967041015625,0.8973621326767651,4.4098573,-0.11443450234153053,0.5417249293668782,1010.2685,-0.22992128314393942,0.5694613431460609
119.25,25.75,20.233948,-0.0253448486328125,0.9560030676848892,13.351173,0.08194027525005919,0.692482811910767,155.73056,0.26799057469223486,0.975658741066409,3.0006998,-0.05004848133433949,0.6872947553138659,984.9891,-0.2344341856060606,0.5104334679063344
119.25,26.25,18.947416,-0.005600206779711174,0.9890130120341248,12.645318,0.13157081604003906,0.4520638282951419,150.76892,0.11388142903645834,0.9907549910900882,1.8759137,-0.05813289411140211,0.3970739972931541,966.54584,-0.216064453125,0.49380269108436337
119.25,26.75,17.819891,0.005238388523910986,0.9886384773513188,12.262549,0.14397129868016098,0.4403726425034153,147.77434,-0.35508219401041663,0.9697786573095093,1.4808631,-0.03644157178474195,0.5931266496691101,936.6099,-0.238210967092803,0.3924010266925944
119.25,27.25,15.539769,0.06166180697354404,0.8608609431488894,10.817112,0.18232524756229285,0.2675460497332262,147.10461,-2.0511557839133525,0.8187825210406072,1.5345262,-0.026331345240275063,0.6524938056750271,912.8226,-0.22184984611742423,0.3965061690255148
119.25,29.75,16.134356,-0.06379167961351799,0.8415269877144134,10.431376,0.022732879176284332,0.9136437084156553,145.92099,-3.390706380208333,0.49055976896226516,1.830368,-0.02430784341060754,0.5526214310354415,979.70544,-0.23456735321969696,0.3383631277965856
119.25,30.25,14.815272,-0.08162781686493843,0.8019934771071188,9.91881,0.013159087209990532,0.9450077491985138,146.30725,-3.9860072280421397,0.4430646591124017,1.8139118,-0.034404212778264824,0.38729691204181754,965.597,-0.2272357362689394,0.34052954463680224
119.25,31.75,16.326874,-0.028398918383049244,0.9459942306035678,10.357836,0.06657467466412169,0.7729715587679777,155.56628,-5.065229011304451,0.3692330473846362,3.0308268,0.021776430534593987,0.7207033986034624,1012.11475,-0.2448471531723485,0.45095496783159067
119.25,32.25,16.01235,0.029619159120501892,0.9472017870836212,10.120872,0.07400934623949457,0.7586675688172428,158.07635,-4.2776202577533144,0.41518745001916196,3.1836588,0.058530388456402405,0.36239764626947973,1011.25073,-0.2573057232481061,0.45345191256521095
119.25,32.75,15.938075,0.06518040281353574,0.8820426676836016,10.129989,0.06868339307380444,0.7873447317748004,160.76793,-2.80073593602036,0.583127602820978,3.2979224,0.10486936569213867,0.09711741164777198,1013.9991,-0.25766083688446967,0.46701479646464716
119.25,33.75,15.343521,0.045416803070993134,0.9235560727696244,9.5171585,0.02895222288189512,0.9068563115363782,165.92314,-0.9262834028764205,0.854061556600067,3.0964577,0.08735129327485056,0.042342463300086626,1014.0461,-0.278564453125,0.438521039796591
119.25,34.25,14.680311,0.039274735884232956,0.9374390252794301,9.1394005,0.022084149447354408,0.9294811377477138,167.99696,-1.1240243622750947,0.8285410898012053,2.9839606,0.07853695840546579,0.015601998138179682,1014.0137,-0.2547866358901515,0.4840436078619667
119.25,34.75,14.209028,0.022777730768377132,0.9622010275582645,8.964123,0.013986818718187737,0.9558491607909103,170.28685,-0.8353410200639205,0.8672495976546504,3.0930243,0.0781699816385905,0.05925362790254963,1010.3335,-0.24455122514204547,0.5074050911703386
119.25,35.25,13.517902,-0.002309741395892519,0.9961750494425703,8.70703,0.019469463463985558,0.9388510717561189,172.39949,-0.5228826349431818,0.9090433458566837,3.009326,0.05925164078221176,0.2667023708344389,1006.5666,-0.2226932410037879,0.5378289038411944
119.25,35.75,12.761146,0.023227980642607716,0.9624020454710681,8.173435,0.0038735071818033857,0.9877544006735468,173.79263,1.4778803045099433,0.7313595752396449,2.9816306,0.056945916378136834,0.4830381572214126,994.80304,-0.22231593276515152,0.519570727868908
119.25,36.25,13.463565,0.017784407644560844,0.9640881682853976,8.244402,-0.019220438870516693,0.9358308851040462,173.04048,2.3268811774976323,0.5735475810862194,3.080821,0.08167996551051285,0.34543359830338793,1005.5317,-0.22529000946969693,0.5076221024375994
119.25,36.75,13.615159,0.1401699528549657,0.7593997097916827,8.155178,-0.0032881823453036222,0.9892367477117862,174.70694,3.8546614213423296,0.3240194621729101,3.1920283,0.12174103476784445,0.22839976243376353,1009.6023,-0.23916533499053033,0.4676789254196876
119.25,39.75,10.946462,0.7632180416222776,0.28852020171858966,7.0263505,0.049569158843069366,0.8716270561666856,174.65338,7.127054850260417,0.034785466292134755,2.782365,0.09756302111076587,0.24160939897619782,1009.361,-0.3241558652935606,0.2985865508783619
119.25,40.25,9.825196,0.6389676874334161,0.2652394179208467,6.5492764,-0.09251395138827237,0.6989872566171254,174.26468,7.456640070134943,0.01179074539748761,2.3392174,0.07458900682853929,0.31790179799349094,975.1291,-0.3048946496212121,0.2768741750434657
119.25,40.75,9.167883,0.5764865875244141,0.27774847065694847,6.1877112,-0.1035209713560162,0.6308913213596028,175.17746,8.037896358605588,0.014945433287515193,2.7271843,0.013290665366432882,0.8815261296781428,952.21045,-0.30372573390151514,0.23360660184342277
119.75,26.75,19.761162,-0.03871594053326231,0.921700685721228,13.086888,0.1206475460168087,0.5203734569782891,151.72218,0.18343376390861743,0.984288039485004,2.0681894,-0.08695659492955062,0.24621086838133316,987.37177,-0.1893162582859848,0.5341300565317356
119.75,27.25,17.576006,-0.028284824255741005,0.9459444931006646,11.981855,0.16594730723987927,0.37035975436296525,145.82509,-1.9959772283380681,0.827625286415086,1.5352181,-0.06452074195399429,0.25273703725321056,950.2119,-0.17587372750946967,0.49343467316708073
119.75,27.75,15.959107,-0.0678545633951823,0.8644492460291641,11.04473,0.133084672870058,0.46113332917140765,143.83795,-2.6787664240056817,0.7438110620189727,1.5091597,-0.06943655014038086,0.23943169652584934,934.23193,-0.19450609611742425,0.4057781481565173
119.75,28.25,17.7145,-0.021452817049893467,0.9571025653584206,11.730156,0.13575727289373224,0.43520421655530284,144.97598,-3.2048099402225376,0.666237871233749,1.5741245,-0.045688910917802285,0.33881649018455273,966.3107,-0.20814098011363635,0.4076778090823545
119.75,29.75,16.263449,-0.06130877408114346,0.8666644884586132,10.493306,0.05935166098854759,0.7954309582333107,145.53105,-3.2797065503669502,0.5146643774483671,1.900729,-0.020951668421427407,0.5526968783559127,981.6335,-0.22993977864583334,0.3549563710569362
119.75,30.25,16.140759,-0.05638174577192827,0.8717278199167203,10.414728,0.02916145324707031,0.8858750056815207,145.13466,-4.139112067945076,0.4496554114632971,1.9737738,-0.03222325353911429,0.42297365267241654,990.03217,-0.20294744318181818,0.44781328179426183
119.75,30.75,16.492992,-0.07517242431640625,0.8407870274932643,10.701428,0.0402445937647964,0.8502273107563976,151.38837,-5.052535548354641,0.3838073977175776,2.333644,0.014591000296852806,0.7685847984418561,1004.1789,-0.21208052201704547,0.4657828579661987
119.75,31.25,16.22256,-0.05611864725748698,0.8921934818728349,10.358103,0.0612970409971295,0.7812015747575952,157.51285,-5.610071355646307,0.3589434022319533,3.2568786,-0.0007039272423946496,0.9912507096608418,1006.9274,-0.23309141216856064,0.46529161518751216
119.75,31.75,16.280346,-0.016590927586410984,0.9707994963670667,10.325858,0.0556198466907848,0.8163067069321248,156.65958,-5.461775346235795,0.3677413451478609,3.2229295,0.04855209408384381,0.4199350111406314,1014.195,-0.23627633759469693,0.4835678174901876
119.75,32.25,16.064497,0.036285747181285515,0.9405456162849966,10.121739,0.07759787819602273,0.7629529428682826,157.1108,-4.532688950047349,0.4401223956684665,3.2192323,0.0607880534547748,0.3004192372800997,1013.92584,-0.2501479640151515,0.4714602196895846
119.75,32.75,15.795675,0.0836474678733132,0.8691971439648557,9.890209,0.07660050825639204,0.7793838741698632,159.72836,-2.752629135594224,0.6067535939905069,3.2433696,0.0832491499004942,0.15139826953516522,1014.1378,-0.258352568655303,0.4674953836570198
119.75,33.25,15.593398,0.10260454813639323,0.8431730283675867,9.782084,0.06101486899636008,0.8150546385205719,161.6811,-1.7570190429687502,0.7440146266843964,3.1651478,0.07997954975474965,0.09825573506580823,1014.1106,-0.2644005977746212,0.46203992531085236
119.75,33.75,15.184422,0.09851496147386957,0.8541171683859791,9.4497795,0.04596542589592211,0.8642707194231728,164.10207,-1.0667484167850378,0.8440079334492973,3.1634405,0.06244032310717033,0.1377350579836685,1014.18823,-0.27307868726325757,0.45662165997638404
119.75,34.25,14.6111555,0.12239357919404001,0.8241633373947455,9.191454,0.06301024465849905,0.8162319529479023,167.59894,-1.928262421579072,0.7170788217185756,3.4932299,0.05680774919914477,0.23225929529754955,1013.29895,-0.25865219578598486,0.48693865901080824
119.75,35.75,13.4767065,0.10693162860292377,0.8429532466300074,8.510805,0.054744604862097535,0.846094957091098,175.78824,0.39363976680871215,0.9248088162921431,3.3361382,0.07065654523444898,0.4684230526230326,1007.395,-0.23643539891098486,0.5255016318031166
119.75,36.25,13.382478,0.08074396306818182,0.8457180391785994,8.293784,0.01593225652521307,0.945043764173609,172.95624,1.2661299272017046,0.7574595440013027,3.0899055,0.0848242730805368,0.31684895420644377,1010.341,-0.23315799597537878,0.5148935529187407
119.75,36.75,13.129089,0.1874221454967152,0.6978089995286109,7.9908934,0.014282139864834871,0.9542102351906008,174.57161,3.0441506125710225,0.4451993889910416,3.1075706,0.11435664783824574,0.22810318567525623,1011.71893,-0.24028246330492425,0.49026516607929127
119.75,40.25,9.431031,0.7731527848677202,0.22236183144215843,6.52832,-0.023554512948700878,0.9246418635364754,174.46753,6.836396188446969,0.01364275240423621,2.6318095,0.05180065559618401,0.5087452708665996,982.5759,-0.35449218750000006,0.22582887541983984
119.75,40.75,8.479832,0.7069299582279088,0.23382786478740178,5.840124,-0.08461721015698982,0.6892210003357608,174.82712,7.394628351384943,0.014357478169672434,2.7607868,-0.013581955071651575,0.8705785193459682,964.70276,-0.3512221827651515,0.19680872354043324
120.25,22.75,24.611044,0.010809118097478695,0.960718807201921,16.027279,0.01146784695712003,0.966174181304935,186.05916,1.881604743726326,0.803954710265409,2.2779286,-0.12224677114775685,0.042370469155811843,1007.94714,-0.16214266690340912,0.76543590632596
120.25,23.25,24.263264,0.06485470858487216,0.780145314310538,15.87424,0.06839752197265625,0.7713079507324999,193.48184,2.8952146587949814,0.6929874585860362,2.5666385,-0.13543536446311258,0.018277865215381547,1006.5929,-0.19572310014204547,0.7100358549458328
120.25,23.75,23.834684,0.07615788777669272,0.7574589356942936,15.471122,0.04066519303755327,0.8481825522299308,198.89722,3.799026026870265,0.5871531694245902,3.3324394,-0.24298933780554566,0.047066549483053825,1010.1284,-0.18724106297348486,0.7214356508894636
120.25,27.25,18.410164,-0.12645998868075284,0.7900700116803387,12.360521,0.07511318091190224,0.7508496479697516,149.59691,-2.0143811774976323,0.8217781528851352,2.0244193,-0.12545972881895123,0.11947691590388132,980.3317,-0.1869229403409091,0.5051798922190659
120.25,27.75,17.957664,-0.16412492231889203,0.7267648313717451,12.222532,0.0688719893946792,0.7842023191458903,148.22583,-3.0766305634469693,0.714575667050674,1.6684737,-0.09472961136789033,0.13259448025080592,967.949,-0.1902780243844697,0.4603876800514415
120.25,28.25,16.68101,-0.07519207578716856,0.850869345614403,11.436883,0.1363708611690637,0.4728117390132784,146.2029,-3.733496463660038,0.6329655686165605,1.6426902,-0.07236780542315858,0.2564399278991156,957.3725,-0.20025819720643936,0.40484895982783764
120.25,28.75,16.533478,-0.034925865404533615,0.9214119921817103,10.888514,0.1579266172466856,0.406713844660778,145.85378,-3.2553516734730117,0.6234826005038177,1.8651395,-0.057035171624385955,0.3299892550147735,966.6434,-0.20264781605113635,0.40031448728417907
120.25,29.25,17.022285,-0.054857889811197914,0.8907302098258213,10.803619,0.08197142861106178,0.7055165172771164,146.18156,-2.4733923709753785,0.6474445445204052,1.9941645,-0.05564017006845185,0.3226111647564757,987.1243,-0.21791770241477273,0.3918428465906378
120.25,29.75,16.889776,-0.07179526126745976,0.8540300177070618,10.672581,0.07846329428932883,0.7304899440913291,145.55777,-3.246850216027462,0.5251729542410172,2.0768826,-0.031536290139862984,0.47507696689619955,996.57007,-0.21239124644886365,0.43200114386758043
120.25,30.25,17.306612,-0.04321173465613163,0.9131282393057546,10.920646,0.0775184053363222,0.7282393961227708,146.32799,-4.60009765625,0.42417315958702656,2.5299206,-0.018367926279703777,0.7453415427246761,1010.55756,-0.21713719223484848,0.4626442429119862
120.25,30.75,17.016489,-0.043072440407492904,0.9154969456362605,10.7931795,0.07344690958658853,0.7529961195745435,152.38252,-4.886296127781723,0.40990060123422783,3.053674,0.01751944513031931,0.7974199858493196,1012.77625,-0.23091264204545453,0.45276265773146673
120.25,31.25,16.784565,-0.060037323922821975,0.8859742195883508,10.518868,0.03662982131495621,0.8783784921459797,157.76292,-5.4985175855232,0.38168462694162913,4.2282104,0.04135770508737275,0.6318653144504478,1013.65814,-0.22838615648674243,0.49804329150338417
120.25,31.75,16.356266,0.0030230319861209755,0.9952597260182375,10.384257,0.048523122614080254,0.8648022962206869,157.22937,-4.300277247573391,0.5061958603557313,3.4765081,0.03310048941409949,0.6209588756513283,1013.271,-0.2478582208806818,0.47939103839191566
120.25,32.25,15.865651,0.05694221727775805,0.9181623403348009,10.063984,0.045889998927260894,0.8834286411994411,157.62347,-3.818777373342803,0.5392745011337824,3.2182324,0.0696127631447532,0.21186069791727838,1013.71387,-0.25297407670454547,0.48448643329127644
120.25,32.75,15.6347475,0.12362948330965909,0.8327545348897896,9.878069,0.06652699094830138,0.8425239645681648,160.90244,-2.720698501124526,0.6507638123697567,3.222625,0.07124655174486565,0.17344941281416612,1013.0805,-0.26990855823863635,0.4665532663258566
120.25,33.25,15.194822,0.13883995287346118,0.8375631759726296,9.583595,0.062422145496715195,0.8701962971694717,164.34729,-1.865020751953125,0.751718542741698,3.2456849,0.054913939851703064,0.24595923988976456,1014.50604,-0.26369406960227276,0.4878778059478245
120.25,33.75,14.810495,0.17182916583436905,0.802364898884246,9.363731,0.07723790949041194,0.840800065995587,166.91135,-1.909954649029356,0.7370298037379004,3.5015857,0.05434436509103486,0.3799294347755705,1014.5816,-0.2852968158143939,0.45556363501761576
120.25,34.25,14.766504,0.059814221931226326,0.921509117680179,9.275902,-0.0025860757538766575,0.9935513214048559,167.22595,-2.133429324988163,0.7203842334137265,3.5019355,0.04097958767052853,0.47389115815916416,1014.1488,-0.27001213304924243,0.48870091085973905
120.25,36.25,13.389778,0.13105756586248224,0.7669958870517267,8.477129,0.045439055471709275,0.8488613116566195,174.221,1.5166736949573865,0.709114991881068,3.4664106,0.08128975376938327,0.409961263908611,1012.3954,-0.2709073153409091,0.47198179507855814
120.25,36.75,12.567197,0.18909766457297586,0.707557655465167,7.9395275,0.016709443294640743,0.9483751034750234,174.21712,2.6595005844578603,0.4971186973423826,3.0061479,0.09627374013264973,0.2909871722669626,1007.63873,-0.2522971413352273,0.48802327343451624
120.25,37.25,11.7961235,0.31552609530362213,0.6401495656796083,7.53145,0.031744523481889206,0.9189098976327756,177.48672,2.6595708673650567,0.44980614039937106,3.2659857,0.09468909465905392,0.3714856923906919,1000.46344,-0.2645818536931818,0.4399636660137646
120.25,40.25,9.9310875,0.7927620627663352,0.20521492527961305,6.5571017,-0.022781632163307884,0.9293519864037459,175.48236,6.630329478870738,0.017632855605774867,3.2958188,0.048020666295831856,0.6157431061861522,1010.8507,-0.42130533854166663,0.19496858533222097
120.25,40.75,8.749376,0.7403345397024443,0.21483723224425244,5.9135036,-0.09265786951238458,0.6798492904450466,175.50438,7.0355650005918555,0.018427073572259124,2.9017427,-0.01984772537693833,0.8194650760301964,989.17206,-0.4215827710700758,0.15964358682031474
120.25,41.25,7.761904,0.6633073344375149,0.2871310856981985,5.418089,-0.15828444740988992,0.47898221562253657,175.39671,7.22842499704072,0.02938324685160766,2.9672453,-0.024692289757006096,0.7899730545318839,971.90326,-0.3865226976799242,0.15905280562857846
120.75,22.25,23.999424,0.0684064229329427,0.7856810090348837,16.138746,0.0006260149406664299,0.9982067736548168,187.6729,0.6822528261126893,0.9338754108332634,2.5595565,-0.09980625094789447,0.13565842902323458,977.0986,-0.10238370028409091,0.8493422377873318
120.75,22.75,19.072062,0.06583866928562973,0.8059232488617144,12.851774,0.021223241632634945,0.9209881656038136,180.81754,0.4010657108191288,0.9611562028529359,1.676802,-0.08398399208531235,0.005033322693624989,917.20374,-0.10724801728219698,0.8133607550252403
120.75,23.25,17.981508,0.08943800492720172,0.728358156125635,12.825603,0.04031320051713423,0.8485655940213037,179.42802,1.253161806048769,0.872616772051643,1.1622069,-0.047869169350826385,0.10267856599421091,864.638,-0.10196200284090909,0.8035207339121456
120.75,23.75,17.120827,0.1161440069025213,0.6430078961721073,11.090716,0.029923410126657196,0.8523464633202603,183.54208,3.0786354758522725,0.6822300502181425,1.4459543,-0.08005517901796283,0.06647604513360562,930.1606,-0.13971872040719696,0.7530793366510916
120.75,24.25,21.270823,0.15916616266424005,0.5105801232779497,13.660869,0.04896036783854167,0.8126396772023259,182.45242,4.923165986032197,0.5118073097549456,2.6454995,-0.16921403191306372,0.05450836582573765,968.824,-0.19444691051136365,0.6742306201131982
120.75,27.75,18.608728,-0.2302170955773556,0.6339559700151464,12.182492,-0.003618240356445313,0.9895412649130819,153.50508,-3.011067708333333,0.7156246275448371,2.3246095,-0.17926909706809302,0.04642408185696249,1007.4063,-0.1539898496685606,0.576255334116556
120.75,28.25,16.84344,-0.1616185506184896,0.7196074545993627,11.286487,0.04986757220643939,0.813221664485927,148.2056,-4.058573404947917,0.6117349997613393,1.9782854,-0.13901792873035776,0.07406113367028598,979.2713,-0.1672104344223485,0.4948973622813019
120.75,28.75,16.399492,-0.14105559840346826,0.7503527017789771,11.078322,0.10143892692797113,0.6535649428800677,144.99945,-3.6280221650094697,0.6190031093757402,1.8009924,-0.08847950444077002,0.15646318259530012,962.58075,-0.1754224372632576,0.45891583143020276
120.75,29.25,17.051924,-0.13304126623905066,0.7728785030995204,11.364204,0.07516716465805516,0.7522553830898897,145.05678,-3.17359785600142,0.6066895422317703,2.0196896,-0.08334013187524045,0.1815897654421605,972.35645,-0.17618815104166669,0.47903304597677077
120.75,29.75,16.676922,-0.1401433077725497,0.7695273239972674,10.691512,0.051289702906753075,0.8392063137006328,146.25424,-4.010319565281724,0.49586845799861756,2.20539,-0.05738506895123106,0.32185238439493696,994.1877,-0.18736683238636365,0.48595495904604386
120.75,30.25,17.527378,-0.10738603996508049,0.8184621982131254,10.954588,0.03969446818033854,0.8610863800638487,150.72122,-5.172372529000947,0.4001029051884334,2.95218,-0.0570027900464607,0.42551718577737807,1013.29156,-0.19796475497159088,0.5110501893250223
120.75,30.75,16.91914,-0.07578023274739584,0.8760318451644794,10.732823,0.040249159841826476,0.8729478098424351,154.92145,-5.411523067589963,0.4113980080992459,3.2662015,-0.01577082547274503,0.8486867720331189,1013.7421,-0.2074344519412879,0.509805911784277
120.75,31.25,16.673033,-0.05802767204515862,0.9163826976895624,10.5591545,0.021281849254261367,0.9397768174278852,155.2751,-5.202358361446496,0.4480819538329609,3.5202591,-0.0032280719641483192,0.9662692585498626,1013.79865,-0.20866255326704547,0.5349976798193389
120.75,31.75,16.216265,0.023029847578568893,0.9679190950403138,10.300074,0.057701515428947685,0.8463427352410473,155.50633,-3.953432950106534,0.5610725838301528,3.442198,0.00635307485407049,0.9279364996319103,1013.78143,-0.23724920099431818,0.4981706515373613
120.75,32.25,15.648439,0.06640665458910393,0.9161638636169429,9.969931,0.03817951317989465,0.9128612059259328,159.15271,-3.4399728486032197,0.615468080658965,3.4217534,0.039640224341190224,0.5204141215571939,1014.1062,-0.24158824573863635,0.5072278110563504
120.75,32.75,15.553303,0.13809128963586056,0.8264912585948592,9.908267,0.06605142535585345,0.8510423858786395,162.42232,-2.397604277639678,0.7115727325041206,3.783267,0.03506098371563536,0.601369550726616,1014.0827,-0.25505297111742425,0.4971036663567252
120.75,33.25,15.293154,0.16609862356474905,0.8171841624933215,9.797793,0.0661717617150509,0.8729892111027775,166.31232,-1.8466140284682764,0.7735271741138642,4.0356812,0.020949146964333275,0.7673494034126398,1014.6496,-0.25127249053030304,0.5094543142933879
120.75,36.75,12.123749,0.2686218492912524,0.6224942651890284,7.900421,0.05608677141594165,0.8343522902748758,174.44075,2.028690222537879,0.5912148005198826,3.0721915,0.08746969338619348,0.35351821303675307,1008.6254,-0.2775619969223485,0.46161257782834986
120.75,37.25,11.7338915,0.32425261988784326,0.6295543623232696,7.5630774,0.060646288322679924,0.8445073620260247,174.72255,1.502819639263731,0.6859846802284937,3.0577772,0.0757272026755593,0.43759495919458763,994.9978,-0.27833510890151514,0.42918595357807043
120.75,37.75,12.282594,0.5170322187019117,0.5293723298301704,7.9145555,0.1313127170909535,0.7396794269969398,175.72827,1.9434000651041665,0.6071787008740149,4.0608397,0.12824847481467508,0.260832056288039,1006.18896,-0.2828850023674242,0.42139600120947585
120.75,40.75,8.996619,0.7982107798258463,0.16306995816230718,6.11906,-0.09427296031605112,0.655989920884527,175.17422,6.662269361091383,0.03083981257907393,3.4539502,0.004593401244192412,0.9646479601602367,1004.4837,-0.4554332386363636,0.153318016617976
120.75,41.25,7.4852242,0.7681771191683683,0.2040590484881933,5.33375,-0.161644155328924,0.42053673498269367,174.51904,6.878583503491951,0.04085642271138513,3.1562815,-0.01660159139922171,0.8715343717621983,992.4712,-0.45258493134469696,0.12098278425311429
120.75,41.75,7.3942566,0.6715473406242601,0.3012788381264276,5.160114,-0.17624670086484967,0.41840557946350604,175.45871,6.318671024206912,0.06201152673978742,3.2851355,-0.04063230572324811,0.7153219964226587,986.374,-0.45073168205492425,0.10800352354418281
121.25,23.25,20.109589,0.011725685813210228,0.9669823103712251,14.199799,0.05394166888612689,0.8198696036012573,168.22571,0.5588517622514204,0.9474039883673913,1.4780948,-0.08233487967288856,0.0050181714100295495,911.16846,-0.11796061197916667,0.8011427368347717
121.25,23.75,15.687853,0.0834431503758286,0.7642091534728009,11.453703,0.03636938152891217,0.8501348832480501,163.2734,2.1090134129379736,0.8089544931661536,1.1126866,-0.04759368029507724,0.06389808726813091,852.4278,-0.1638812440814394,0.6863464508120307
121.25,24.25,11.394745,0.17552231297348483,0.5025520600532082,9.076919,0.054054086858575996,0.7620013248232324,164.81796,3.373819986979167,0.7057050840754411,1.1826117,-0.04822955709515196,0.1268135138552471,795.4062,-0.16758774266098483,0.7136073938303481
121.25,24.75,18.667236,0.0866066903779001,0.7952483243579151,12.283377,-0.02251954512162642,0.9015632147189141,164.0357,4.284514456084281,0.6075748617534793,2.3571002,-0.1740679018425219,0.019086574065650147,933.2571,-0.16754705255681818,0.6415399258491817
121.25,28.25,17.322706,-0.27879321936405066,0.5914719715478491,11.001225,-0.06357794096975615,0.8027214812448995,151.1915,-5.230167273319129,0.5202818885363679,2.8137472,-0.2376286911241936,0.03505703899763351,1004.07935,-0.15224017518939395,0.572778624129763
121.25,28.75,16.687572,-0.321157050855232,0.5764052348677797,10.73746,-0.08338610331217447,0.7638928431197939,146.63696,-5.646513043027936,0.46887311563800016,2.3192906,-0.15450175603230795,0.0666234699123371,998.1577,-0.1506643584280303,0.5725119821332698
121.25,29.25,16.243458,-0.18749994220155658,0.6805557520438484,10.874071,0.02598219206838897,0.9052499280801282,144.34634,-4.104685465494792,0.5482361950669735,2.254559,-0.128188638976126,0.066028389484218,980.40594,-0.16534238873106064,0.5199067197452268
121.25,29.75,16.303709,-0.19831495574026398,0.7247411990662124,10.779013,0.05286679123387192,0.8459754470960719,145.46938,-4.765234744910038,0.4634018709467624,2.4088306,-0.08344778870091295,0.14751352503561627,987.64014,-0.16358161695075757,0.5547061071824788
121.25,30.25,16.942616,-0.3826003797126538,0.6843023719060138,10.604088,-0.20338526639071375,0.7389161003131912,152.42459,-6.213810776219223,0.33409627335917685,3.119387,-0.1038236618041992,0.25035192939016343,1011.5469,-0.17470111268939395,0.5704093272595387
121.25,30.75,16.53575,-0.30781416459517047,0.7647441770365039,10.4860735,-0.17630889198996805,0.8045753570077414,158.24272,-6.0248228130918555,0.37597018559349293,3.4309454,-0.0546692790407123,0.6136719856152149,1014.0312,-0.19189823035037878,0.5491485859809183
121.25,31.25,16.16005,-0.048485669222745026,0.9655453852855964,10.192043,0.030298117435339725,0.9671691733465811,154.46466,-4.696171616062974,0.4996693384604073,3.4169726,-0.021807410500266335,0.8053466347591998,1013.96106,-0.20090553977272724,0.5593318517918435
121.25,31.75,15.689702,0.08254750569661459,0.9396888183900309,9.989749,0.10822284582889441,0.8779972460824954,153.87798,-3.2820647268584278,0.6540817156049974,3.5399048,-0.0010732881950609612,0.9895421629411232,1013.9377,-0.21635668205492423,0.5441681748474907
121.25,32.25,15.40002,0.12203881234833688,0.8993074203763668,9.8709545,0.16185829856178977,0.7954587932219453,158.14465,-2.1007893880208335,0.7754912771366476,3.786747,0.028967539469401043,0.698678671528417,1014.4909,-0.22836396188446967,0.5396541193876792
